Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2025,"LAA",1079,0.062094531,0.263206672,0.235915492,0.214934409,0.271123491,0.390514631,0.661638122,0.175580222,0.253353204,104.39111821820367,-20.205497222939822,0.2900088626096322,84.54752413503779
2025,"BAL",1084,0.081180811,0.244464944,0.332075471,0.223251028,0.295852534,0.381687242,0.677539776,0.158436214,0.265095729,114.49362429885215,-10.68036192746812,0.30117349469573734,96.83374969350268
2025,"BOS",1292,0.099071207,0.234520123,0.422442244,0.250218722,0.330495356,0.418197725,0.748693081,0.167979003,0.304455445,165.91599437171078,16.723383482037526,0.3298556885429632,108.68074643423407
2025,"CHW",1136,0.093309859,0.227992957,0.409266409,0.21329365,0.291150442,0.329365079,0.620515521,0.116071429,0.259562841,101.48088145196616,-29.69776094019236,0.28065165589613866,79.14473069530666
2025,"CLE",1130,0.085840707,0.217699115,0.394308943,0.232767232,0.303111111,0.378621378,0.681732489,0.145854146,0.270013568,119.65127352687551,-10.834523923070888,0.3013347519295556,95.72364522076074
2025,"DET",1216,0.097861842,0.240953947,0.406143344,0.248366013,0.327828241,0.405228758,0.733056999,0.156862745,0.304405874,151.4569682210044,11.040393266017814,0.3252134090227797,112.28005367823114
2025,"KCR",1170,0.074358974,0.197435897,0.376623376,0.233840304,0.296391752,0.336501901,0.632893653,0.102661597,0.282051282,106.36213362783357,-28.742630103526867,0.2824655777426811,76.60930258976218
2025,"MIN",1182,0.08037225,0.217428087,0.369649805,0.235349716,0.308213378,0.368620037,0.676833415,0.133270321,0.285714285,126.38862058427807,-10.101833031506569,0.3028015644873603,96.00470031208687
2025,"NYY",1212,0.102310231,0.244224422,0.418918918,0.267233238,0.350949628,0.477809254,0.828758882,0.210576016,0.319444444,186.66434312690777,46.7096648000626,0.36172800163922225,137.4057315268701
2025,"ATH",1193,0.080469404,0.201173512,0.4,0.25298988,0.312605042,0.418583256,0.731188298,0.165593376,0.288177339,146.06499327401974,8.304323930846229,0.32241644979525014,109.44451622741286
2025,"SEA",1170,0.114529914,0.229059829,0.5,0.24055666,0.339055793,0.414512922,0.753568715,0.173956262,0.281831187,155.73828414027338,20.633520408912943,0.3357603322720979,125.19871114051035
