Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2025,"LAA",1709,0.069046225,0.270333528,0.255411255,0.221579961,0.283284457,0.402697495,0.685981952,0.181117534,0.266409266,178.39270378806518,-18.798395244694483,0.2997774287067209,91.05701236718023
2025,"BAL",1718,0.076833527,0.244470314,0.314285714,0.230025773,0.297438882,0.385953608,0.68339249,0.155927835,0.27731864,182.10003686995375,-16.129517336179127,0.3019007977905807,96.82617581340222
2025,"BOS",1934,0.086866597,0.232161323,0.37416481,0.253032928,0.324870466,0.422876949,0.747747415,0.169844021,0.305691056,244.6752863708933,21.5228080038031,0.32752581577127177,106.64050614792912
2025,"CHW",1762,0.084562996,0.234392735,0.360774818,0.21590909,0.286202964,0.327651515,0.613854479,0.111742425,0.266608391,150.61544672961287,-52.69099943523354,0.2760873802103999,75.4383277861732
2025,"CLE",1692,0.088061465,0.214539007,0.410468319,0.232666666,0.306231454,0.379333333,0.685564787,0.146666667,0.269927536,181.17392313115752,-14.055649463008255,0.30298361901089577,96.45513730356112
2025,"DET",1874,0.086979722,0.228388473,0.380841121,0.258971291,0.329588014,0.422846889,0.752434903,0.163875598,0.310200668,241.65055161234912,25.42110773441373,0.3307547008384009,115.83730833559596
2025,"KCR",1830,0.067759562,0.190710382,0.355300859,0.241586538,0.297416162,0.361177884,0.658594046,0.119591346,0.285384615,177.56570239501482,-33.58684952420705,0.2902594362748123,81.770807329745
2025,"MIN",1752,0.075913242,0.221461187,0.342783505,0.24288425,0.310679611,0.385831752,0.696511363,0.142947502,0.292746113,195.07796022489703,-7.074646858423622,0.3084676699111882,99.68826239026666
2025,"NYY",1846,0.105633802,0.226435536,0.466507177,0.261845386,0.347259902,0.475685785,0.822945687,0.213840399,0.301601423,277.3846814800053,64.38598703034216,0.3568287176378295,133.62471030312236
2025,"ATH",1846,0.077464788,0.19772481,0.391780821,0.252236135,0.313043478,0.41443053,0.727474008,0.162194395,0.287638668,221.78161016006555,8.78291571040236,0.319563232321734,107.05141577954936
2025,"SEA",1817,0.102366538,0.228398458,0.448192771,0.236294896,0.323935876,0.396975425,0.720911301,0.160680529,0.278571428,219.21944308324342,9.566881970005069,0.3203866129301711,113.68138767937383
2025,"TBR",1777,0.081035453,0.229037703,0.353808353,0.240648379,0.304788732,0.360972568,0.6657613,0.120324189,0.294970161,181.05812139862323,-23.97908338851192,0.296611279131661,94.60184637959046
2025,"TEX",1740,0.07183908,0.222413793,0.322997416,0.227416298,0.288428324,0.368919772,0.657348096,0.141503474,0.266839378,169.35727294451547,-31.410727240974186,0.29082387696082035,86.4849478318163
2025,"TOR",1763,0.084515031,0.198525241,0.425714285,0.246976448,0.315819531,0.379376193,0.695195724,0.132399745,0.289782244,194.71374925820172,-8.708080814797297,0.3073172853106544,99.50713085457724
2025,"ARI",1902,0.099894847,0.194006309,0.514905149,0.254819277,0.335446381,0.450602409,0.78604879,0.195783132,0.284794851,262.8488672244663,43.38867391825863,0.3423283424382498,115.63616922299929
2025,"ATL",1819,0.089059923,0.220450797,0.403990024,0.246314496,0.318081587,0.39004914,0.708130727,0.143734644,0.295109612,209.9034828961401,0.020153966596623718,0.3136380122182119,96.86703099537253
2025,"CHC",1937,0.097057305,0.201342281,0.482051282,0.260945709,0.335921325,0.448336252,0.784257577,0.187390543,0.297955974,267.5885987551316,44.0899686635836,0.3420419856085832,119.760966637087
2025,"CIN",1880,0.091489361,0.238829787,0.383073496,0.243146603,0.3185935,0.39511323,0.71370673,0.151966627,0.299578059,220.57877523140593,3.6570279045550644,0.31600555686853943,93.20375930770093
2025,"COL",1753,0.078151739,0.26982316,0.289640591,0.2170347,0.284324942,0.359621451,0.643946393,0.142586751,0.279629629,161.99591434638646,-40.27207664508672,0.2848963751508392,65.56847369931309
2025,"MIA",1776,0.079391891,0.225788288,0.351620947,0.24781523,0.311827956,0.390137328,0.701965284,0.142322098,0.301628106,199.0915304879443,-5.83029039103819,0.309563479006764,92.62640008742024
2025,"HOU",1780,0.085393258,0.208426966,0.409703504,0.24654088,0.31772009,0.375471698,0.693191788,0.128930818,0.294612794,197.4527430670511,-7.930613444541768,0.30802576064253906,100.13662772318506
2025,"LAD",1898,0.098524762,0.210748155,0.4675,0.268380155,0.344772967,0.473998804,0.818771771,0.205618649,0.304958677,282.1881054852406,63.18944781164323,0.355126363371032,127.801370727985
2025,"MIL",1821,0.09280615,0.219110378,0.423558897,0.230099502,0.309181415,0.350746268,0.659927683,0.120646766,0.279661016,183.57192975241884,-26.54216699342979,0.295389244744304,85.3342165374744
2025,"WSN",1813,0.080529509,0.215664644,0.373401534,0.241676942,0.311529933,0.390258939,0.701788872,0.148581997,0.286073825,205.2791024653977,-3.9119230152303257,0.31087476629980787,96.54885310091149
2025,"NYM",1844,0.096529284,0.202277657,0.477211796,0.245364647,0.32753938,0.407911001,0.735450381,0.162546354,0.285123966,228.25952107718888,15.491594443830898,0.32416122268266184,108.59765912083392
2025,"PHI",1855,0.096495956,0.203234501,0.474801061,0.263669501,0.338735818,0.410692588,0.749428406,0.147023087,0.31194151,239.50711189638565,25.469962273349296,0.33082682553345594,109.01093230713498
2025,"PIT",1812,0.093267108,0.235099337,0.396713615,0.216014897,0.296624239,0.318435754,0.615059993,0.102420857,0.271551724,157.02570327178105,-52.04993830069435,0.27749046138288447,71.24346779795505
2025,"STL",1888,0.087923728,0.197033898,0.446236559,0.265038713,0.336165693,0.407980941,0.744146634,0.142942228,0.311912225,239.3358452418204,21.49102664974886,0.32794894765218097,109.07777691130171
2025,"SDP",1709,0.084844938,0.184903452,0.458860759,0.259332023,0.325677267,0.39161755,0.717294817,0.132285527,0.299831081,201.642280871022,4.4511818382623485,0.3169922517448646,103.89283588382166
2025,"SFG",1826,0.093647316,0.229463307,0.408114558,0.236128236,0.311881188,0.385326757,0.697207945,0.149198521,0.285836909,203.16435063336615,-7.5266656532454155,0.3087770033960437,96.55574687430453
