Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2025,"LAA",1506,0.067065073,0.272908366,0.245742092,0.214389534,0.274300932,0.385901162,0.660202094,0.171511628,0.258733624,145.34280171200086,-29.546927698409043,0.28942384796295473,82.89072578246225
2025,"BAL",1523,0.078791858,0.240315167,0.327868852,0.225947521,0.295469468,0.381195335,0.676664803,0.155247814,0.269628099,159.30348195284435,-17.560434310139893,0.2996115103354194,94.29918083869238
2025,"BOS",1759,0.086981239,0.23649801,0.367788461,0.25476493,0.326309794,0.421219822,0.747529616,0.166454892,0.310251798,223.78851625201997,19.518241329768266,0.3278088538234313,105.78023989767841
2025,"CHW",1592,0.08982412,0.235552763,0.381333333,0.214486638,0.289141414,0.324191279,0.613332693,0.109704641,0.266601562,137.9115656161209,-46.96522669554749,0.2770181291101857,75.41940136527892
2025,"CLE",1574,0.09021601,0.216645489,0.416422287,0.232925952,0.308035714,0.381020848,0.689056562,0.148094896,0.270588235,171.3704843560003,-11.415992464706981,0.3047169329796497,96.73245932074963
2025,"DET",1692,0.089834515,0.22931442,0.391752577,0.261303191,0.333728512,0.424202127,0.757930639,0.162898936,0.314072693,222.76220802263427,26.272551872293274,0.3336481322366711,116.67963980645462
2025,"KCR",1658,0.070566948,0.190591073,0.370253164,0.241677762,0.299757281,0.360186418,0.659943699,0.118508656,0.284982935,163.45719600808258,-29.08408643710975,0.2917264180892419,82.01425861914758
2025,"MIN",1619,0.079061148,0.222977146,0.354570637,0.238846945,0.309023485,0.381606039,0.690629524,0.142759094,0.287864534,178.54534379177616,-9.466921756333802,0.30660641215534035,97.34882900929055
2025,"NYY",1694,0.102125147,0.231404958,0.44132653,0.262872628,0.346540508,0.48102981,0.827570318,0.218157182,0.304390243,257.9199210987876,61.19800767167312,0.35874368425782033,133.5603798577609
2025,"ATH",1661,0.07706201,0.200481637,0.384384384,0.258107213,0.317028985,0.427531436,0.744560421,0.169424223,0.293805309,209.24341442901402,16.3537460686615,0.3263649803551394,110.72485114523576
2025,"SEA",1630,0.103067484,0.228220858,0.451612903,0.238732394,0.327373612,0.399295774,0.726669386,0.16056338,0.282435129,201.0806367313337,11.790956160969698,0.32327381558739304,114.56178127829318
2025,"TBR",1600,0.084375,0.23,0.366847826,0.244444444,0.310193871,0.372222222,0.682416093,0.127777778,0.298664122,172.70297017010859,-13.10285124865361,0.30372325497317715,98.65923968068785
2025,"TEX",1595,0.071473354,0.218808777,0.326647564,0.230716253,0.291457286,0.372589531,0.664046817,0.141873278,0.269915651,159.98567648171652,-25.239501745112058,0.29403117276587576,87.922309027304
2025,"TOR",1628,0.084152334,0.194717444,0.432176656,0.251034482,0.319530284,0.383448275,0.702978559,0.132413793,0.293693693,185.3027004873695,-3.754722806221033,0.31099029881550166,101.14230544130562
2025,"ARI",1701,0.101704879,0.196942974,0.51641791,0.252191503,0.334515366,0.444369521,0.778884887,0.192178018,0.283514492,233.17463993567108,35.63982603984953,0.3403878664136074,114.71342276516673
2025,"ATL",1659,0.086799276,0.224834237,0.386058981,0.240591397,0.311970979,0.379704301,0.69167528,0.139112904,0.291010194,183.7249615352461,-8.932449548332945,0.3072365206299406,92.96123196853956
2025,"CHC",1720,0.097674418,0.205232558,0.475920679,0.24950755,0.326530612,0.435981615,0.762512227,0.186474065,0.28328865,227.7415876311327,28.000329605963312,0.33432517844800635,114.98607216227575
2025,"CIN",1706,0.096131301,0.236225087,0.40694789,0.239259748,0.319436288,0.385327164,0.704763452,0.146067416,0.294117647,197.7537297047719,-0.36172738298329776,0.3136530074742066,91.99389680190127
2025,"COL",1567,0.077217613,0.266751754,0.289473684,0.216807909,0.284069097,0.353813559,0.637882656,0.13700565,0.278806584,143.31378445211516,-38.65979189988509,0.28313678181882546,64.69771874712713
2025,"MIA",1593,0.079723791,0.231010671,0.345108695,0.244258872,0.308712121,0.382045929,0.69075805,0.137787057,0.299614643,174.0409969976101,-10.951923952445002,0.30549620891236445,90.22966732263293
2025,"HOU",1596,0.085839598,0.212406015,0.404129793,0.248067463,0.319269521,0.375966268,0.695235789,0.127898805,0.299338999,179.04454189597604,-6.296764969239295,0.30909482896591545,99.88847114068273
2025,"LAD",1703,0.097475044,0.214914856,0.453551912,0.271941489,0.346085932,0.481382978,0.82746891,0.209441489,0.310823311,258.7690240391887,61.00195286659363,0.35874827561930844,130.6070142377587
2025,"MIL",1643,0.090687766,0.214850882,0.422096317,0.23298969,0.310049019,0.354639175,0.664688194,0.121649485,0.280930232,168.7451984999253,-22.054154369466193,0.297300804841709,86.95624696828237
2025,"WSN",1660,0.080722891,0.212650602,0.379603399,0.238255033,0.307506053,0.377181208,0.684687261,0.138926175,0.282864913,180.66083372590703,-12.112705996058756,0.3048882178475147,92.86614750877804
2025,"NYM",1666,0.094237695,0.198679471,0.474320241,0.252897068,0.33233173,0.426721199,0.759052929,0.173824131,0.290263876,218.96591931127008,25.495607758983944,0.3332448113525446,115.1043282059534
2025,"PHI",1657,0.097767048,0.208207604,0.469565217,0.257317903,0.334543254,0.401633764,0.736177018,0.144315861,0.306066176,208.45504224979138,16.029888442985776,0.32612284046270373,106.23894225288203
2025,"PIT",1643,0.094948265,0.231892878,0.409448818,0.219478737,0.3003663,0.327160493,0.627526793,0.107681756,0.274193548,149.98044621478493,-40.818906654606494,0.2827937446950331,75.1571880070568
2025,"STL",1697,0.093694755,0.200353565,0.467647058,0.26231691,0.337861783,0.406125166,0.743986949,0.143808256,0.310070671,216.90968169345098,19.83938235117633,0.3287049747008598,110.00373971363507
2025,"SDP",1571,0.089115213,0.182049649,0.489510489,0.263799283,0.332692307,0.4,0.732692307,0.136200717,0.303505535,194.53484247646725,12.096751570920087,0.3238328928349486,108.8756444503138
