Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2025,"LAA",2448,0.069035947,0.265114379,0.260400616,0.226720647,0.28852459,0.403958614,0.692483204,0.177237967,0.272909698,259.6997201184428,-21.355208184322056,0.3026892569542323,91.26822354616127
2025,"BAL",2485,0.076861167,0.239034205,0.321548821,0.242194469,0.307165861,0.39295272,0.700118581,0.150758251,0.294301815,274.7238277852308,-10.579071247600353,0.3084516229047164,99.51097575961484
2025,"BOS",2790,0.089247311,0.23548387,0.378995433,0.258336681,0.332136445,0.432302129,0.764438574,0.173965448,0.314529914,366.26580380727876,45.94584875633344,0.33434950472946334,109.37461634433885
2025,"CHW",2482,0.091861402,0.23207091,0.395833333,0.221819827,0.296191247,0.343141693,0.63933294,0.121321866,0.273466833,230.33595652999637,-54.62251244364024,0.2861587063916215,80.81294640645734
2025,"CLE",2458,0.086655817,0.222538649,0.389396709,0.234324942,0.307064107,0.377116704,0.684180811,0.142791762,0.27809165,259.8651589071647,-22.337869592915347,0.3020751269541104,93.86537211058885
2025,"DET",2607,0.084388185,0.234752589,0.359477124,0.250320924,0.31987697,0.405648267,0.725525237,0.155327343,0.305105105,311.01250456746686,11.702783127390013,0.3193411283180663,105.74280445638085
2025,"KCR",2514,0.064041368,0.186953062,0.342553191,0.252507631,0.305044035,0.371565634,0.676609669,0.119058003,0.296275708,256.5023115820885,-32.13007802295685,0.2976012649883028,84.98466268707449
2025,"MIN",2512,0.080015923,0.216958598,0.368807339,0.244227353,0.315936254,0.391207815,0.707144069,0.146980462,0.290986085,287.1718438461231,-1.230925719459119,0.31298871132629164,100.88134201491323
2025,"NYY",2577,0.104772991,0.225067908,0.465517241,0.260908281,0.344867807,0.467943009,0.812810816,0.207034728,0.301958307,376.1199902728451,80.25456942471392,0.35202406214939586,127.98089677746887
2025,"ATH",2663,0.085242208,0.216672925,0.393414211,0.254166666,0.320783132,0.41625,0.737033132,0.162083334,0.300057045,326.9087561381602,21.169673593118162,0.3237013273624059,107.86292541523667
2025,"SEA",2587,0.092385001,0.232315423,0.397670549,0.241273996,0.320139697,0.395724258,0.715863955,0.154450262,0.288188002,304.30017118505873,7.286650139612274,0.31724616264110406,109.39322408679624
2025,"TBR",2523,0.081252477,0.227903289,0.356521739,0.245266402,0.311084624,0.388815499,0.699900123,0.143549097,0.295440729,280.61454445841474,-9.051135324214277,0.3091557341951554,101.4678726365101
2025,"TEX",2428,0.07166392,0.228171334,0.314079422,0.224332881,0.285478547,0.361374943,0.64685349,0.137042062,0.266043613,225.80423276526005,-52.95449514287437,0.28620447814464567,81.47742592599015
2025,"TOR",2586,0.08700696,0.178654292,0.487012987,0.256421419,0.325798908,0.402263822,0.72806273,0.145842403,0.290430889,310.16860565403783,13.26989462832291,0.32003271425713203,106.46245362772657
2025,"ARI",2624,0.095655487,0.197027439,0.48549323,0.255097613,0.332822673,0.4494577,0.782280373,0.194360087,0.285714285,357.17257074920855,55.91107897369589,0.34055329244197285,116.48398703929647
2025,"ATL",2549,0.090231463,0.227540211,0.396551724,0.243195785,0.31707317,0.385864793,0.702937963,0.142669008,0.293830177,288.02725440125084,-4.623485894397712,0.31142662676598665,96.99614784595457
2025,"CHC",2661,0.092446448,0.203307027,0.454713493,0.257805907,0.329190207,0.442616033,0.77180624,0.184810126,0.294251565,353.78566283862847,48.276200333049474,0.33635565238851034,117.9917503775307
2025,"CIN",2594,0.092521202,0.234387047,0.394736842,0.24491562,0.319938176,0.397663349,0.717601525,0.152747729,0.298843578,304.44927603823777,6.632084854670792,0.31681756239351216,95.3913995916561
2025,"COL",2444,0.073649754,0.261865793,0.28125,0.221872187,0.284776364,0.367686768,0.652463132,0.145814581,0.28283485,229.57134596713433,-51.02434225670446,0.287591494203202,68.44100131648398
2025,"MIA",2492,0.079052969,0.21589085,0.366171003,0.247111111,0.310330912,0.379555555,0.689886467,0.132444444,0.298802395,268.6734694652458,-17.433099705706066,0.3049978446825477,91.08462703774077
2025,"HOU",2478,0.077078288,0.206214689,0.373776908,0.253584229,0.318218623,0.390232974,0.708451597,0.136648745,0.298864315,282.88351879645666,-1.6157100982539254,0.31287324890591106,101.63029198850958
