Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2025,"LAA",1709,0.069046225,0.270333528,0.255411255,0.221579961,0.283284457,0.402697495,0.685981952,0.181117534,0.266409266,178.3927037880652,-18.798395244694483,0.2997774287067209,91.05701236718025
2025,"BAL",1718,0.076833527,0.244470314,0.314285714,0.230025773,0.297438882,0.385953608,0.68339249,0.155927835,0.27731864,182.10003686995378,-16.129517336179124,0.3019007977905807,96.82617581340222
2025,"BOS",1934,0.086866597,0.232161323,0.37416481,0.253032928,0.324870466,0.422876949,0.747747415,0.169844021,0.305691056,244.6752863708933,21.522808003803107,0.32752581577127177,106.64050614792912
2025,"CHW",1762,0.084562996,0.234392735,0.360774818,0.21590909,0.286202964,0.327651515,0.613854479,0.111742425,0.266608391,150.61544672961293,-52.69099943523352,0.2760873802103999,75.4383277861732
2025,"CLE",1692,0.088061465,0.214539007,0.410468319,0.232666666,0.306231454,0.379333333,0.685564787,0.146666667,0.269927536,181.17392313115755,-14.055649463008255,0.30298361901089577,96.45513730356113
2025,"DET",1874,0.086979722,0.228388473,0.380841121,0.258971291,0.329588014,0.422846889,0.752434903,0.163875598,0.310200668,241.65055161234912,25.42110773441373,0.3307547008384009,115.83730833559592
2025,"KCR",1830,0.067759562,0.190710382,0.355300859,0.241586538,0.297416162,0.361177884,0.658594046,0.119591346,0.285384615,177.5657023950148,-33.58684952420705,0.2902594362748123,81.770807329745
2025,"MIN",1752,0.075913242,0.221461187,0.342783505,0.24288425,0.310679611,0.385831752,0.696511363,0.142947502,0.292746113,195.077960224897,-7.0746468584236215,0.3084676699111882,99.68826239026666
2025,"NYY",1846,0.105633802,0.226435536,0.466507177,0.261845386,0.347259902,0.475685785,0.822945687,0.213840399,0.301601423,277.3846814800053,64.38598703034216,0.3568287176378295,133.62471030312238
2025,"ATH",1846,0.077464788,0.19772481,0.391780821,0.252236135,0.313043478,0.41443053,0.727474008,0.162194395,0.287638668,221.7816101600655,8.78291571040236,0.319563232321734,107.05141577954937
2025,"SEA",1817,0.102366538,0.228398458,0.448192771,0.236294896,0.323935876,0.396975425,0.720911301,0.160680529,0.278571428,219.21944308324342,9.566881970005067,0.3203866129301711,113.68138767937381
2025,"TBR",1777,0.081035453,0.229037703,0.353808353,0.240648379,0.304788732,0.360972568,0.6657613,0.120324189,0.294970161,181.05812139862323,-23.97908338851192,0.296611279131661,94.60184637959043
2025,"TEX",1740,0.07183908,0.222413793,0.322997416,0.227416298,0.288428324,0.368919772,0.657348096,0.141503474,0.266839378,169.35727294451544,-31.410727240974193,0.29082387696082035,86.4849478318163
2025,"TOR",1763,0.084515031,0.198525241,0.425714285,0.246976448,0.315819531,0.379376193,0.695195724,0.132399745,0.289782244,194.7137492582017,-8.708080814797297,0.3073172853106544,99.50713085457721
2025,"ARI",1902,0.099894847,0.194006309,0.514905149,0.254819277,0.335446381,0.450602409,0.78604879,0.195783132,0.284794851,262.8488672244663,43.38867391825862,0.3423283424382498,115.63616922299927
2025,"ATL",1819,0.089059923,0.220450797,0.403990024,0.246314496,0.318081587,0.39004914,0.708130727,0.143734644,0.295109612,209.90348289614013,0.020153966596622497,0.3136380122182119,96.86703099537255
2025,"CHC",1937,0.097057305,0.201342281,0.482051282,0.260945709,0.335921325,0.448336252,0.784257577,0.187390543,0.297955974,267.58859875513156,44.08996866358358,0.3420419856085832,119.76096663708701
2025,"CIN",1880,0.091489361,0.238829787,0.383073496,0.243146603,0.3185935,0.39511323,0.71370673,0.151966627,0.299578059,220.57877523140596,3.657027904555065,0.31600555686853943,93.20375930770095
2025,"COL",1753,0.078151739,0.26982316,0.289640591,0.2170347,0.284324942,0.359621451,0.643946393,0.142586751,0.279629629,161.99591434638648,-40.27207664508672,0.2848963751508392,65.5684736993131
2025,"MIA",1776,0.079391891,0.225788288,0.351620947,0.24781523,0.311827956,0.390137328,0.701965284,0.142322098,0.301628106,199.0915304879444,-5.830290391038194,0.309563479006764,92.62640008742025
2025,"HOU",1780,0.085393258,0.208426966,0.409703504,0.24654088,0.31772009,0.375471698,0.693191788,0.128930818,0.294612794,197.45274306705113,-7.930613444541773,0.30802576064253906,100.13662772318507
