Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2025,"LAA",1398,0.065092989,0.269670958,0.24137931,0.215793588,0.274031563,0.385457388,0.659488951,0.1696638,0.259906759,135.10365193321522,-26.999285616137406,0.2896502213653169,83.2708988820624
2025,"BAL",1411,0.078667611,0.243090007,0.32361516,0.227380015,0.296243798,0.38552321,0.681767008,0.158143195,0.272116461,150.33864667262665,-13.271685861090509,0.30214744104063196,96.30620496154671
2025,"BOS",1632,0.088235294,0.231617647,0.38095238,0.253598355,0.32596685,0.418779986,0.744746836,0.165181631,0.307692307,206.89174700844563,17.655699740531787,0.3274754394050584,105.71772383066542
2025,"CHW",1481,0.092505064,0.237677245,0.389204545,0.213960546,0.291044776,0.320940819,0.611985595,0.106980273,0.26744186,129.1137785622934,-42.61329619492497,0.2777133700156487,76.14314759774089
2025,"CLE",1468,0.087874659,0.214577656,0.409523809,0.233846153,0.306429548,0.382307692,0.68873724,0.148461539,0.270354906,160.04245388327993,-10.177225889573892,0.3050662080310515,97.16045444531326
2025,"DET",1564,0.092071611,0.232736572,0.395604395,0.255227108,0.329698524,0.414563806,0.74426233,0.159336698,0.308629441,200.21940074122975,18.868188776145708,0.3293246554454985,113.80212972360616
2025,"KCR",1545,0.070550161,0.190291262,0.370748299,0.241601143,0.299674267,0.358827734,0.658502001,0.117226591,0.284798534,152.708080841667,-26.440015377038176,0.29214405089597284,82.502547465446
2025,"MIN",1502,0.07656458,0.223035952,0.343283582,0.237813884,0.306462358,0.37296898,0.679431338,0.135155096,0.289023162,160.96356476677633,-13.198532657492422,0.30281177660492614,94.90328387194107
2025,"NYY",1566,0.103448275,0.228607918,0.452513966,0.263389581,0.348048624,0.480557593,0.828606217,0.217168012,0.304210526,240.07068354172583,58.487564655970274,0.3604804045901038,134.89751898512318
2025,"ATH",1551,0.078658929,0.197936814,0.397394136,0.258522727,0.31824062,0.421164772,0.739405392,0.162642045,0.295283018,194.03967219604755,14.195855215327931,0.3254739809684803,110.30240330366232
2025,"SEA",1521,0.105851413,0.219592373,0.482035928,0.242813918,0.332673267,0.406202723,0.73887599,0.163388805,0.283597883,194.6053101240707,18.240096953423105,0.32912193081050956,118.94885914990425
2025,"TBR",1483,0.08631153,0.229939312,0.375366568,0.241172051,0.308367071,0.360631104,0.668998175,0.119459053,0.297019527,154.90975559840032,-17.049226079489504,0.29944373689360626,95.88886114569904
2025,"TEX",1462,0.069083447,0.219562243,0.314641744,0.232558139,0.291295407,0.371342835,0.662638242,0.138784696,0.273930753,146.55483067188098,-22.969128338958487,0.2939968207721933,88.14055610389693
2025,"TOR",1520,0.084868421,0.194736842,0.43581081,0.25037037,0.319867549,0.369629629,0.689497178,0.119259259,0.296438883,167.96238289919765,-8.28687681111421,0.30694998857265937,98.52657204074434
2025,"ARI",1579,0.10259658,0.197593413,0.519230769,0.248,0.330999363,0.436363636,0.767362999,0.188363636,0.279727095,211.30255958716836,28.212045717048305,0.33649034751489904,111.96331503817312
2025,"ATL",1511,0.090006618,0.225678358,0.398826979,0.236511456,0.309887193,0.379896526,0.689783719,0.14338507,0.284544524,167.0511475757541,-8.154530991536241,0.30708966854803577,92.80584047939907
2025,"CHC",1617,0.09894867,0.207173778,0.47761194,0.252447552,0.330024813,0.438461538,0.768486351,0.186013986,0.28844317,218.31247805519433,30.815732692316487,0.3378702369145239,117.15733193361262
2025,"CIN",1597,0.099561678,0.237946149,0.418421052,0.238128986,0.321204516,0.377746279,0.698950795,0.139617293,0.295180722,184.01334326697102,-1.1643328891922184,0.3128905303448251,91.41921261908381
2025,"COL",1463,0.07723855,0.265892002,0.290488431,0.218773656,0.2858122,0.359576078,0.645388278,0.140802422,0.280837004,137.81591858603625,-31.82399388513892,0.28663211716819054,67.03353401622195
2025,"MIA",1485,0.08080808,0.228956228,0.352941176,0.246257485,0.311653116,0.377245508,0.688898624,0.130988023,0.303810504,162.7234901482744,-9.467398450286847,0.30602573712288644,90.50755370477633
2025,"HOU",1460,0.088356164,0.211643835,0.417475728,0.248265227,0.321625344,0.375481881,0.697107225,0.127216654,0.299481865,165.7262005368118,-3.5658515533562003,0.31096163072829913,101.366647942187
2025,"LAD",1575,0.095238095,0.22095238,0.431034482,0.265232974,0.339058524,0.46594982,0.805008344,0.200716846,0.306920762,229.24785242337902,46.621152394601886,0.3509709079908076,125.20573648122102
2025,"MIL",1531,0.090790333,0.212932723,0.426380368,0.23338257,0.310526315,0.355243722,0.665770037,0.121861152,0.280159521,158.4592640130626,-19.065483760942374,0.29838292574315595,87.62790030295689
2025,"WSN",1518,0.082345191,0.216073781,0.38109756,0.238970588,0.308609271,0.379411764,0.688021035,0.140441176,0.284715284,167.58759315546504,-8.429759634175362,0.30695950791535787,94.18978191004541
2025,"NYM",1561,0.093529788,0.197950032,0.472491909,0.254545454,0.333547145,0.43490909,0.768456235,0.180363636,0.290573372,210.08795764305503,29.084606058978157,0.3374872414895357,117.76157277977167
2025,"PHI",1547,0.099547511,0.207498383,0.479750778,0.257498171,0.336357744,0.403072421,0.739430165,0.14557425,0.306021717,197.10021240466253,17.72020926528586,0.32832392959061113,107.5953169532281
2025,"PIT",1528,0.094895287,0.231020942,0.410764872,0.219926199,0.301181102,0.325461254,0.626642356,0.105535055,0.274949083,140.01494637519247,-37.161941017805276,0.28322969044048535,75.50202810427781
2025,"STL",1577,0.095117311,0.199112238,0.477707006,0.260931899,0.337571519,0.402867383,0.740438902,0.141935484,0.309297912,200.77145527017655,17.912848320727967,0.3282379899162073,109.57341601263059
2025,"SDP",1460,0.085616438,0.181506849,0.471698113,0.265949269,0.332413793,0.402767102,0.735180895,0.136817833,0.306021717,182.57196149924997,13.279909409081952,0.32557559388472,109.90012799503471
2025,"SFG",1524,0.091207349,0.231627296,0.393767705,0.231563421,0.30632411,0.37979351,0.68611762,0.148230089,0.27983539,165.90596876533445,-10.807104786320362,0.30545135031117615,94.57040309211986
