Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2025,"LAA",1143,0.059492563,0.267716535,0.222222222,0.215574548,0.269298245,0.385565052,0.654863297,0.169990504,0.257746478,108.17589671998775,-23.503875128035222,0.2870485538118322,82.8335073370954
2025,"BAL",1149,0.079199303,0.240208877,0.329710144,0.224371373,0.294782608,0.378143133,0.672925741,0.15377176,0.266117969,119.77899936184056,-12.59200488433474,0.29905820256009946,95.822562869869
2025,"BOS",1370,0.095620437,0.235036496,0.406832298,0.255756578,0.333089846,0.421875,0.754964846,0.166118422,0.31358885,178.46963592260266,20.63823834448248,0.3319126939948867,110.57877877546642
2025,"CHW",1209,0.095119933,0.23325062,0.407801418,0.214752567,0.293677204,0.328664799,0.622342003,0.113912232,0.264591439,109.23302017566014,-30.050308052038673,0.28155798896167,80.21764211357446
2025,"CLE",1202,0.084026622,0.22296173,0.376865671,0.230337078,0.299916457,0.380149812,0.680066269,0.149812734,0.267352185,126.5604464647933,-11.916443965061099,0.3001971224810453,95.38151343874883
2025,"DET",1289,0.093871217,0.235841737,0.398026315,0.250437828,0.326323987,0.415061295,0.741385282,0.164623467,0.301369863,163.31027284949104,14.810512646427533,0.3275980533425646,114.42889023285686
2025,"KCR",1239,0.073446327,0.194511702,0.37759336,0.230975828,0.292781832,0.33751119,0.630293022,0.106535362,0.27554535,111.41049232379939,-31.32899789466118,0.2808448224774401,75.8862963098788
2025,"MIN",1254,0.07814992,0.215311004,0.362962962,0.235346358,0.306464485,0.367673179,0.674137664,0.132326821,0.284348864,132.9273514597395,-11.540219754101928,0.3012818367526935,95.37379894282054
2025,"NYY",1278,0.100156494,0.237871674,0.421052631,0.262265834,0.344557556,0.472792149,0.817349705,0.210526315,0.308690012,191.9530482613602,44.720547454909386,0.3565579668249724,134.27308116550591
2025,"ATH",1275,0.081568627,0.197647058,0.412698412,0.25324114,0.314465408,0.42264477,0.737110178,0.16940363,0.285714285,158.54375523607362,11.656870628698972,0.3244714520918498,111.38465500046006
2025,"SEA",1255,0.110756972,0.218326693,0.50729927,0.248384118,0.342674139,0.427516158,0.770190297,0.17913204,0.286831812,172.93301055742228,28.350233943888803,0.3415204152632295,129.63802094686957
2025,"TBR",1219,0.085315832,0.224774405,0.379562043,0.239744758,0.307629204,0.365542388,0.673171592,0.12579763,0.29280397,128.77301921397262,-11.662363010646775,0.3008139243959109,98.45327540036669
2025,"TEX",1187,0.065711878,0.224936815,0.292134831,0.223853211,0.27956081,0.356880733,0.636441543,0.133027522,0.266583229,108.2090783872928,-28.539731047180716,0.28243133082809385,81.7590857196046
2025,"TOR",1232,0.085227272,0.193993506,0.439330543,0.238356164,0.310204081,0.353424657,0.663628738,0.115068493,0.281990521,126.70505776780806,-15.227994652808084,0.29688265902599675,93.27956575191345
2025,"ARI",1276,0.102664576,0.19984326,0.51372549,0.245045045,0.327817178,0.432432432,0.76024961,0.187387387,0.276904474,167.33970190654273,20.337611899475988,0.3333540677081926,109.45652780171532
